item_id,store_code,a,b,y,pred,error,cost
34827,4,8.2,14.16,3.0,3.44643133853,0.148810446176,0.981421451796
16101,3,18.32,35.8,0.0,1.83300433775,-99999.0,0.979586150637
1953,3,9.8,14.32,0.0,1.77838951301,-99999.0,0.976945038505
23568,5,21.28,5.16,1.0,4.18895730794,3.18895730794,0.975124190904
72018,2,11.4,25.32,0.0,1.39762424644,-99999.0,0.974607483854
31932,4,19.12,38.0,0.0,3.11997501544,-99999.0,0.963495195936
47262,3,19.84,5.08,0.0,2.72729920742,-99999.0,0.962932455817
72840,4,8.64,13.56,2.0,3.13383266051,0.566916330253,0.960890801228
55752,4,8.76,12.76,2.0,3.11997501544,0.559987507721,0.956790894177
87108,1,6.16,10.52,0.0,1.39247874077,-99999.0,0.953745870484
56436,4,17.36,4.6,1.0,3.11997501544,2.11997501544,0.952697962453
47171,4,16.36,33.28,7.0,7.28927353432,0.0413247906168,0.952567590072
40413,4,18.0,36.4,2.0,3.11997501544,0.559987507721,0.951804609196
38769,4,17.2,4.44,3.0,3.73096184996,0.243653949985,0.951166600405
55134,3,9.04,14.48,0.0,1.75720132377,-99999.0,0.948819051835
39741,4,16.52,34.52,4.0,3.11997501544,-0.22000624614,0.948789105709
58038,3,19.0,5.32,0.0,2.39081959776,-99999.0,0.946454823759
39723,4,18.12,4.6,3.0,3.47547377796,0.158491259322,0.945268097704
28093,3,4.88,20.28,0.0,1.64528221862,-99999.0,0.944988839267
68511,1,13.96,3.56,0.0,1.44957991083,-99999.0,0.944375851218
61623,4,17.72,4.56,1.0,3.11997501544,2.11997501544,0.941737340224
63606,4,4.4,18.64,4.0,3.63682656999,-0.0907933575032,0.940079021026
8460,5,23.92,41.52,1.0,2.5971440699,1.5971440699,0.938330300805
52506,2,12.44,3.12,3.0,2.76570644307,-0.0780978523099,0.937174227718
59208,2,12.44,4.32,0.0,1.40013623103,-99999.0,0.936558972676
1062,2,12.76,2.76,0.0,1.70835318116,-99999.0,0.935054312438
42504,5,21.4,47.84,0.0,2.5971440699,-99999.0,0.934865754797
8472,4,19.2,6.24,1.0,3.11997501544,2.11997501544,0.934178137133
7446,1,12.88,26.2,0.0,1.42113770955,-99999.0,0.931344683678
71871,3,19.72,4.52,0.0,1.87777319552,-99999.0,0.929776513308
71970,2,10.76,2.8,0.0,1.40255043793,-99999.0,0.929640133331
22329,5,21.12,46.72,0.0,2.68832960304,-99999.0,0.929158584853
17328,2,11.64,4.4,0.0,1.5954109195,-99999.0,0.927736213892
45852,3,19.44,38.8,1.0,1.94315303823,0.943153038232,0.927102818653
123303,2,11.48,2.84,0.0,1.43392077538,-99999.0,0.925932351615
55557,1,12.96,26.72,1.0,2.11848146322,1.11848146322,0.92565694947
55656,2,11.92,22.72,1.0,1.77598879361,0.775988793612,0.9213940254
2958,2,11.08,23.76,0.0,1.44799109546,-99999.0,0.921160049967
75078,3,20.24,7.04,3.0,2.5401422011,-0.153285932967,0.919715597805
57156,5,21.88,46.4,0.0,2.5971440699,-99999.0,0.918010155654
103644,1,13.32,3.32,3.0,2.54234280448,-0.152552398508,0.915314391046
5256,3,19.76,4.96,0.0,2.10208049156,-99999.0,0.914627317217
60711,4,9.2,12.56,4.0,3.11997501544,-0.22000624614,0.913039265668
77274,3,18.92,35.76,1.0,1.95105483833,0.951054838329,0.911404276963
29028,1,14.4,5.16,0.0,1.37799415667,-99999.0,0.911227866468
50625,4,18.48,4.12,0.0,3.11997501544,-99999.0,0.910730903647
14775,2,2.8,12.64,0.0,1.40524697466,-99999.0,0.909372846248
31464,3,18.32,40.52,0.0,1.66812846703,-99999.0,0.909184369069
6705,2,9.96,19.92,0.0,1.43728891979,-99999.0,0.90746424478
52401,4,19.04,6.84,1.0,3.11997501544,2.11997501544,0.907275671094
82428,4,17.08,4.44,1.0,3.11997501544,2.11997501544,0.905918721946
25788,4,18.56,35.84,1.0,3.13096184996,2.13096184996,0.905769112485
67851,2,4.6,2.36,2.0,2.74365575996,0.371827879981,0.905267062296
33141,1,13.72,26.0,0.0,1.50713742635,-99999.0,0.904367580633
52098,1,14.52,3.6,1.0,2.00381285667,1.00381285667,0.903873766728
75939,5,22.08,5.96,2.0,2.9580556989,0.47902784945,0.900233344555
58473,3,9.16,14.16,0.0,1.69452853765,-99999.0,0.898427075637
28572,2,11.88,2.8,0.0,1.45040530236,-99999.0,0.898165768168
2901,1,6.76,10.8,0.0,0.874154433127,-99999.0,0.895034937636
46800,4,9.16,13.16,0.0,3.11997501544,-99999.0,0.893944604663
8718,3,19.08,40.64,0.0,1.68180537155,-99999.0,0.889252314869
44949,4,16.28,34.0,0.0,3.11997501544,-99999.0,0.887807026915
43335,1,14.24,3.16,0.0,1.89485328807,-99999.0,0.887659357658
37254,2,11.76,2.84,0.0,1.40255043793,-99999.0,0.886528125692
19329,1,13.08,28.04,1.0,1.78199736651,0.781997366514,0.88548051776
56445,4,9.12,12.12,2.0,3.11997501544,0.559987507721,0.884262166279
58437,4,18.04,6.52,1.0,3.11997501544,2.11997501544,0.883128849119
99921,1,13.72,3.2,2.0,1.42149242667,-0.289253786665,0.880249128449
3549,5,20.52,5.96,0.0,2.94692583198,-99999.0,0.880077145267
35277,1,6.48,10.48,0.0,1.35314132035,-99999.0,0.876279033985
73017,4,14.48,31.88,1.0,3.11997501544,2.11997501544,0.871191249941
46728,5,20.48,41.92,3.0,2.63932951694,-0.120223494353,0.870669565273
1062,1,14.72,3.2,2.0,3.00327975425,0.501639877125,0.868578222294
38430,5,10.12,17.76,1.0,2.66299718822,1.66299718822,0.867939058943
102552,2,11.04,3.0,2.0,2.61424450027,0.307122250134,0.867815254289
81750,2,12.32,2.96,0.0,1.40255043793,-99999.0,0.866439280577
49611,2,5.76,8.48,0.0,1.4079537029,-99999.0,0.863744004504
1968,2,12.64,22.92,1.0,1.70436059074,0.704360590739,0.861188222652
3090,2,10.84,22.08,0.0,1.39762424644,-99999.0,0.85968336309
77016,2,12.28,25.04,1.0,2.03448582513,1.03448582513,0.859369568475
73854,1,13.92,26.44,0.0,1.50527823056,-99999.0,0.857097065845
88323,5,21.84,5.12,4.0,4.4338135942,0.108453398551,0.856840203658
5052,1,5.48,2.56,1.0,1.98695010087,0.98695010087,0.856179804947
35277,5,10.56,17.04,1.0,2.60311826785,1.60311826785,0.852012881175
5259,3,20.48,40.16,0.0,1.72390707095,-99999.0,0.850552398651
89223,5,16.68,47.32,1.0,2.61801518262,1.61801518262,0.848651907877
70110,2,12.24,24.28,1.0,1.70700388254,0.707003882537,0.848650886968
65556,2,12.56,23.44,0.0,1.40166246983,-99999.0,0.848576690204
71883,2,11.68,23.92,1.0,1.77141492748,0.771414927482,0.847430330882
80400,4,16.12,4.08,2.0,3.71997501544,0.859987507721,0.846109555004
55485,5,23.8,5.16,0.0,2.64692583198,-99999.0,0.842685128924
33696,4,17.76,6.12,1.0,3.11997501544,2.11997501544,0.84183554698
77028,5,20.68,5.64,0.0,2.98144913642,-99999.0,0.841428760582
5256,1,13.68,3.44,0.0,1.41277215477,-99999.0,0.840089199442
34827,5,10.28,17.68,1.0,2.60827393681,1.60827393681,0.83162605229
56865,5,10.8,15.92,0.0,2.74761691809,-99999.0,0.829372189693
79920,1,13.24,24.56,0.0,1.42687111826,-99999.0,0.828411771048
71970,1,12.44,3.24,2.0,1.41918011769,-0.290409941154,0.827456848307
32097,2,5.92,8.72,1.0,1.77262064922,0.772620649218,0.825708069595
9420,4,16.92,38.16,1.0,3.11997501544,2.11997501544,0.823932907896
49836,2,10.72,21.12,0.0,1.56267083971,-99999.0,0.823692254769
80400,5,20.12,5.08,0.0,2.64692583198,-99999.0,0.823678748907
65556,1,14.48,27.04,2.0,2.69247693292,0.346238466462,0.821659992833
68448,2,12.72,24.52,1.0,1.76782899831,0.767828998306,0.820336046014
5484,4,17.84,4.2,1.0,3.11997501544,2.11997501544,0.817965563936
46800,5,11.48,16.44,0.0,2.5971440699,-99999.0,0.812491153822
49560,1,12.4,23.44,1.0,1.81243436982,0.81243436982,0.812417124169
41322,4,18.4,36.16,2.0,3.11997501544,0.559987507721,0.81160053414
47337,2,10.6,22.24,1.0,1.7750348561,0.775034856102,0.809699591673
61218,5,22.6,5.64,0.0,2.64692583198,-99999.0,0.808782698344
14337,2,11.52,24.92,1.0,1.86641729345,0.866417293452,0.80823108246
92256,3,19.88,5.16,0.0,1.81483322184,-99999.0,0.805462149496
46743,4,17.84,4.8,2.0,3.41997501544,0.709987507721,0.804727467081
50526,2,11.32,23.68,0.0,1.40263345571,-99999.0,0.802970023096
6321,5,21.16,43.36,1.0,1.48530465857,0.485304658566,0.802793964975
9576,4,18.12,6.68,1.0,3.11997501544,2.11997501544,0.799036449293
31929,5,22.52,8.96,1.0,2.8971440699,1.8971440699,0.798911214403
47298,4,6.6,3.44,0.0,3.11997501544,-99999.0,0.796730345924
63396,1,11.92,23.16,0.0,1.39539560423,-99999.0,0.795956223186
8460,4,19.12,33.2,3.0,3.50740082187,0.169133607291,0.793879134273
77274,1,13.08,24.76,2.0,2.63913118312,0.319565591558,0.791225363133
72945,4,4.28,17.56,2.0,3.11997501544,0.559987507721,0.790754300015
9636,2,9.96,18.68,2.0,1.4364246235,-0.281787688252,0.790670386005
10908,3,10.4,17.84,1.0,2.27707934805,1.27707934805,0.7899211725
133747,4,18.24,4.24,5.0,5.31331050497,0.0626621009939,0.788794259306
71313,4,17.2,35.0,1.0,3.11997501544,2.11997501544,0.788428456867
61605,4,16.96,33.6,0.0,3.11997501544,-99999.0,0.783779459133
34104,2,11.92,4.6,0.0,1.40013623103,-99999.0,0.779051576944
71595,2,11.72,24.92,0.0,1.39762424644,-99999.0,0.77855287584
87201,3,18.76,5.08,0.0,2.11483322184,-99999.0,0.776889560759
8718,1,13.2,28.12,0.0,1.5245982744,-99999.0,0.776669733104
14166,1,13.56,3.44,0.0,2.54234280448,-99999.0,0.774735641622
70101,4,17.24,31.2,1.0,3.11997501544,2.11997501544,0.772826688972
71970,4,16.16,4.2,1.0,3.11997501544,2.11997501544,0.769385051882
40707,2,11.68,22.2,0.0,1.39762424644,-99999.0,0.765200290227
58395,4,18.8,6.8,2.0,3.41997501544,0.709987507721,0.761747295599
48945,5,22.8,5.16,3.0,3.88099669331,0.293665564437,0.761593176035
9762,3,20.88,41.92,1.0,1.71217858989,0.712178589894,0.760675712256
57690,5,21.08,45.68,0.0,2.5971440699,-99999.0,0.760514162059
40812,1,12.72,25.68,0.0,1.3626488794,-99999.0,0.756277710892
142687,2,11.4,3.12,1.0,1.78470512225,0.784705122249,0.752348138487
53982,1,13.0,26.92,0.0,1.37070071985,-99999.0,0.751674661126
29160,1,14.56,25.2,0.0,1.88499385466,-99999.0,0.751378029621
5586,3,20.68,39.68,1.0,2.13832791361,1.13832791361,0.750433106971
47982,1,11.16,23.4,1.0,1.70379452878,0.703794528778,0.750410270658
57591,1,13.2,4.92,0.0,1.64677604215,-99999.0,0.74999635806
8460,2,12.76,22.16,0.0,1.39762424644,-99999.0,0.749869631713
55599,5,23.6,5.92,0.0,2.65268368999,-99999.0,0.749239877362
5286,1,12.8,3.36,0.0,1.41494315914,-99999.0,0.748928546428
8712,4,16.6,6.52,1.0,3.41997501544,2.41997501544,0.747641667169
14775,3,4.64,21.04,0.0,1.65322773777,-99999.0,0.747213888343
34059,3,18.72,40.32,0.0,0.9397222014,-99999.0,0.746506268991
73377,4,18.72,7.04,3.0,3.4917803107,0.163926770234,0.745078162997
93180,2,12.04,23.08,0.0,1.42660404882,-99999.0,0.744772606597
16350,2,10.44,20.52,0.0,1.73690003201,-99999.0,0.743366841881
29160,2,12.6,21.84,0.0,1.82490581587,-99999.0,0.740269755106
71970,3,17.96,4.68,1.0,2.08498897044,1.08498897044,0.737602278646
11472,2,10.8,3.12,2.0,2.6506446586,0.325322329298,0.734836789116
32817,5,8.48,4.28,7.0,7.3268120643,0.0466874377574,0.734123110453
25872,2,12.12,25.2,0.0,1.39762424644,-99999.0,0.733720368086
36132,1,14.08,26.44,0.0,1.41883707771,-99999.0,0.732638684252
24348,5,21.08,40.96,2.0,1.46969216619,-0.265153916906,0.728681487362
34920,1,14.12,5.2,0.0,1.64935301728,-99999.0,0.725856196539
79230,4,19.16,37.36,1.0,3.11997501544,2.11997501544,0.725777066324
7350,1,13.4,25.6,0.0,1.3475210737,-99999.0,0.724910508046
45852,4,17.52,34.92,1.0,3.11997501544,2.11997501544,0.7236198101
66777,4,17.2,4.72,1.0,3.11997501544,2.11997501544,0.723520066937
53526,2,12.56,3.16,0.0,1.42231726589,-99999.0,0.719513148437
97467,3,19.64,39.28,0.0,1.68677999503,-99999.0,0.719188810386
39306,4,18.12,35.6,2.0,3.11997501544,0.559987507721,0.718522983826
91062,2,4.56,2.48,1.0,1.73151548039,0.731515480388,0.718046836556
77853,2,12.72,24.0,1.0,1.78964602498,0.789646024982,0.716660484713
79077,4,16.32,32.64,2.0,3.11997501544,0.559987507721,0.716073339013
10908,5,11.68,20.04,0.0,2.5971440699,-99999.0,0.715306655952
34857,1,14.36,24.88,0.0,1.50484123073,-99999.0,0.715098743328
80358,2,11.16,2.72,2.0,1.40003845333,-0.299980773337,0.714123994179
3063,5,17.36,45.6,0.0,2.65086205064,-99999.0,0.713637098458
71313,1,13.24,26.92,2.0,1.35159648319,-0.324201758405,0.712849753058
49566,1,13.88,5.04,2.0,1.64358828792,-0.178205856039,0.712823424157
81402,1,13.88,27.28,1.0,1.69419546502,0.694195465015,0.711804213584
19800,2,12.04,22.08,1.0,1.77768397827,0.777683978274,0.710087816285
5646,4,18.36,4.76,0.0,3.11997501544,-99999.0,0.709567018954
96480,2,8.88,21.84,0.0,1.46394476597,-99999.0,0.707087812535
34059,1,12.96,27.92,0.0,1.37503541152,-99999.0,0.706492557802
34068,5,22.88,5.72,4.0,3.82373411386,-0.0440664715348,0.705063544557
582,2,12.32,4.76,3.0,2.65855911478,-0.113813628407,0.704818530652
26673,1,12.0,25.68,0.0,1.6937714517,-99999.0,0.701690879297
34296,4,19.0,33.44,1.0,3.11997501544,2.11997501544,0.701256371914
46941,5,22.52,47.88,1.0,2.5971440699,1.5971440699,0.70112511713
9699,2,10.04,19.08,0.0,1.43151548039,-99999.0,0.700747551475
61083,1,13.4,5.44,2.0,1.65030021824,-0.174849890882,0.699399563529
85473,1,13.92,24.88,0.0,1.35087829539,-99999.0,0.699170817547
40866,2,10.0,20.56,4.0,3.81060402484,-0.047348993789,0.698536737386
42786,1,14.08,26.8,0.0,1.50400835407,-99999.0,0.69495980681
85176,2,9.56,25.36,1.0,1.73287225457,0.732872254571,0.693041131104
30825,2,10.12,20.32,0.0,1.40255043793,-99999.0,0.688833960541
26253,5,20.12,41.0,0.0,2.5971440699,-99999.0,0.688628086058
51963,5,21.56,42.08,1.0,2.63998799209,1.63998799209,0.688185313849
54711,2,12.6,3.08,1.0,1.71239140455,0.712391404549,0.686312194566
53085,1,12.96,4.8,0.0,1.71581601777,-99999.0,0.684630089706
38508,3,17.56,36.04,0.0,1.72770238822,-99999.0,0.683023085177
41136,5,21.24,43.72,0.0,2.60548393372,-99999.0,0.681537799755
31968,2,10.8,22.56,1.0,1.58568190284,0.585681902843,0.680879550974
74118,1,12.88,3.6,2.0,2.59245255976,0.296226279882,0.678365173328
55599,3,20.96,5.24,1.0,1.82894854923,0.828948549233,0.677297267789
52857,4,9.36,12.8,0.0,3.11997501544,-99999.0,0.67690224136
82428,3,19.0,4.96,0.0,1.77230664475,-99999.0,0.674164308044
2055,2,11.96,2.8,1.0,1.71086516576,0.710865165765,0.674069044619
68808,2,12.16,3.0,0.0,1.70003845333,-99999.0,0.672874301651
92385,2,5.8,11.16,0.0,1.40013623103,-99999.0,0.669660739834
71883,5,21.92,44.84,2.0,2.72483230586,0.362416152928,0.664018716836
34104,4,17.84,6.92,3.0,3.72874261656,0.242914205521,0.662646492241
56424,4,17.28,4.16,1.0,3.11997501544,2.11997501544,0.662366958225
71871,2,11.84,2.72,0.0,1.84510350561,-99999.0,0.661058400691
49611,1,6.64,9.76,0.0,1.33620301035,-99999.0,0.660248143478
39141,2,6.2,9.2,0.0,1.4118569331,-99999.0,0.659873353849
49116,3,18.48,40.96,3.0,2.73210928284,-0.0892969057205,0.659040682434
89211,2,11.2,2.76,3.0,3.49573477621,0.165244925405,0.658253285456
79920,2,11.48,21.28,2.0,2.51504798986,0.25752399493,0.657247548959
5907,5,21.16,8.28,2.0,2.67133705204,0.335668526022,0.654713055092
65505,2,12.8,4.08,1.0,1.70013623103,0.700136231029,0.653090615474
55599,2,12.6,3.16,2.0,1.41086516576,-0.294567417118,0.65125582179
20340,2,11.36,24.96,0.0,1.39762424644,-99999.0,0.650917631076
88428,5,23.6,46.28,0.0,2.5971440699,-99999.0,0.649616138346
16350,3,17.4,34.2,1.0,1.81439702099,0.81439702099,0.649050792742
8862,1,14.2,25.32,1.0,1.91476112407,0.914761124073,0.646913794077
70641,1,6.2,10.68,2.0,1.34291494066,-0.328542529668,0.64527385582
68808,4,18.24,4.48,1.0,3.11997501544,2.11997501544,0.641972264341
12972,5,5.56,21.8,2.0,2.63479581781,0.317397908907,0.641932813444
12918,3,20.56,7.0,1.0,1.73403819574,0.734038195736,0.641066815085
54957,5,8.88,4.48,0.0,2.6029019279,-99999.0,0.64047722563
25788,3,20.64,39.84,1.0,2.26177459374,1.26177459374,0.640298289563
93792,2,9.24,21.6,3.0,2.71162466784,-0.0961251107203,0.638836112436
24348,2,11.24,21.84,0.0,1.40013623103,-99999.0,0.6384332111
5259,5,23.0,45.2,1.0,2.5971440699,1.5971440699,0.63842173022
89223,1,10.24,29.12,2.0,1.36775586346,-0.31612206827,0.638318305154
91176,4,15.0,30.44,3.0,3.29921828052,0.09973942684,0.637895409546
8523,3,19.32,38.32,1.0,1.69459378343,0.694593783434,0.63662279141
14106,1,6.32,10.48,1.0,1.64699164808,0.646991648084,0.634204966515
47526,3,21.04,5.04,0.0,2.04991367598,-99999.0,0.633970773568
38769,1,13.24,3.44,1.0,1.6185019059,0.618501905902,0.633124302387
38700,1,14.36,3.12,2.0,1.41277215477,-0.293613922614,0.632130788688
72018,3,19.0,42.2,1.0,1.70603821749,0.706038217488,0.631020965221
40452,4,17.96,38.36,1.0,3.11997501544,2.11997501544,0.630567439995
58884,1,7.28,10.12,2.0,1.46826242163,-0.265868789183,0.630128143128
63612,5,16.16,40.28,3.0,3.37619116484,0.125397054947,0.629686159049
57897,all,43.53,80.64,13.0,12.9316721945,-0.00525598504154,0.626730452097
15450,4,18.92,36.76,0.0,3.11997501544,-99999.0,0.626713822864
26877,4,18.88,34.04,3.0,3.41997501544,0.139991671814,0.626035363079
27624,2,11.36,21.8,0.0,1.39762424644,-99999.0,0.62603114896
38670,5,21.56,5.04,0.0,2.94692583198,-99999.0,0.625413859099
9576,3,20.12,7.4,0.0,2.05177752766,-99999.0,0.624522777999
72945,1,3.28,13.52,2.0,1.35464380676,-0.322678096619,0.621755086011
34092,5,21.84,41.92,1.0,2.60915356841,1.60915356841,0.621006388439
58038,1,13.16,3.68,2.0,1.41508446375,-0.292457768124,0.620374899897
66324,5,11.44,15.36,1.0,2.60827393681,1.60827393681,0.619811384375
77016,5,23.0,47.0,0.0,2.60510468453,-99999.0,0.619327621547
11943,1,14.28,3.64,3.0,3.5123869094,0.170795636466,0.618755901822
12024,2,11.04,3.04,2.0,1.70835318116,-0.145823409418,0.618619144994
67836,1,13.56,25.8,2.0,1.3448205143,-0.327589742849,0.618585505529
43956,1,14.64,4.92,3.0,3.46098646438,0.153662154795,0.618308790809
28812,2,10.96,2.92,1.0,1.70407667671,0.70407667671,0.618092383461
77457,3,21.08,39.68,0.0,2.04093450813,-99999.0,0.615947487709
28812,5,20.56,5.44,0.0,2.65230220178,-99999.0,0.615366707262
46950,1,5.04,2.72,2.0,1.69246256181,-0.153768719097,0.615074876387
59310,1,4.92,2.56,2.0,1.69246256181,-0.153768719097,0.615074876387
79254,5,22.88,5.6,0.0,2.64692583198,-99999.0,0.614157440046
61221,1,13.84,26.16,0.0,1.35159648319,-99999.0,0.613142770171
33366,3,18.52,4.52,1.0,2.29974388837,1.29974388837,0.612990551488
11892,2,10.76,25.48,0.0,1.40012147113,-99999.0,0.611951281045
69339,2,6.36,8.76,1.0,1.79816929475,0.798169294746,0.611775840884
30840,1,12.36,25.32,3.0,2.69429843626,-0.101900521248,0.61140312749
81750,1,14.24,3.44,1.0,1.73802685042,0.738026850417,0.610642401616
71883,1,13.48,27.6,0.0,1.58021369704,-99999.0,0.610043255685
19929,3,19.0,40.0,0.0,1.66251551615,-99999.0,0.608851999273
58437,3,20.04,7.24,0.0,2.34962567643,-99999.0,0.606393805078
54453,3,20.48,39.88,1.0,2.15486642103,1.15486642103,0.60353836148
78885,4,16.0,4.08,0.0,3.11997501544,-99999.0,0.603056233725
40866,3,16.68,34.28,4.0,4.22431719932,0.0560792998296,0.601600413681
41322,2,12.28,24.08,0.0,1.39762424644,-99999.0,0.600037344518
34332,2,12.24,2.68,2.0,1.70003845333,-0.149980773337,0.599923093349
5259,4,18.4,36.16,1.0,3.11997501544,2.11997501544,0.599130131358
7239,1,13.6,29.0,0.0,1.35371240034,-99999.0,0.594962650761
87108,2,5.32,9.12,0.0,1.39762424644,-99999.0,0.594683071062
67158,1,14.16,24.96,2.0,1.34889926751,-0.325550366243,0.594423292848
71952,1,13.12,28.4,2.0,1.51368842229,-0.243155788855,0.593923984644
14166,5,22.04,5.56,1.0,2.65268368999,1.65268368999,0.59383559392
7350,2,11.6,22.2,0.0,1.39762424644,-99999.0,0.592859047384
5487,2,11.6,2.92,2.0,1.40003845333,-0.299980773337,0.590439027538
106419,2,11.12,3.0,3.0,2.7734307775,-0.075523074168,0.589728662813
17328,3,19.36,7.32,5.0,5.55261978911,0.110523957821,0.589627258831
49566,2,12.04,4.4,1.0,1.78213961764,0.782139617637,0.588684600444
12648,4,19.04,35.96,0.0,3.11997501544,-99999.0,0.588470833335
79179,5,22.88,7.6,0.0,2.5971440699,-99999.0,0.586740376601
47262,5,22.32,5.72,2.0,3.84692583198,0.923462915988,0.586167596634
47526,1,14.56,3.52,0.0,1.70193445682,-99999.0,0.585357370568
7239,5,22.12,47.12,1.0,2.5971440699,1.5971440699,0.584822705055
38670,2,11.48,2.68,1.0,2.83527178032,1.83527178032,0.584768621454
79230,3,21.28,41.52,0.0,2.04456261267,-99999.0,0.583140224297
46059,5,18.08,35.68,2.0,2.63002468114,0.315012340571,0.581987742442
2181,5,20.88,45.36,2.0,2.6378742224,0.318937111198,0.580820277342
32136,2,12.0,4.72,1.0,1.9203524985,0.920352498498,0.579931288309
55752,1,6.72,9.84,2.0,1.38801217254,-0.305993913731,0.579773687399
30825,3,16.88,33.84,0.0,2.11205460794,-99999.0,0.579096086908
26328,3,20.6,6.68,0.0,2.04962567643,-99999.0,0.577535420648
5580,1,13.96,5.16,2.0,1.71142965223,-0.144285173883,0.577140695533
35091,2,8.88,22.6,2.0,1.39762424644,-0.301187876779,0.576959823783
10980,4,19.12,33.2,1.0,3.11997501544,2.11997501544,0.576536654939
1968,1,14.6,26.44,2.0,1.36314307816,-0.318428460922,0.576368705999
11892,1,12.44,29.4,0.0,1.34549587115,-99999.0,0.575722570366
99276,1,6.24,10.44,1.0,1.61465432482,0.614654324815,0.574986648122
36534,2,10.08,20.56,1.0,1.73033514287,0.73033514287,0.574289729502
26733,5,5.12,21.48,2.0,2.61715586892,0.308577934458,0.57318359462
75027,1,13.32,27.6,2.0,1.3410661361,-0.329466931948,0.569207055772
4833,1,13.92,3.48,6.0,6.27873743506,0.0464562391772,0.567117169124
78360,4,16.08,29.84,0.0,3.11997501544,-99999.0,0.56527831473
91620,5,20.48,45.0,1.0,2.91991212463,1.91991212463,0.564263319533
57690,2,11.24,24.36,0.0,1.39762424644,-99999.0,0.563526442275
17373,5,19.68,40.92,1.0,2.5971440699,1.5971440699,0.560684812123
42786,3,20.32,38.68,0.0,1.64483475815,-99999.0,0.560613007015
33132,2,12.2,3.04,0.0,1.70253567801,-99999.0,0.558075724962
76995,3,21.16,40.68,0.0,1.66514745305,-99999.0,0.557313152035
34920,3,20.4,7.52,0.0,1.95555393964,-99999.0,0.556539971316
55485,1,14.64,3.16,0.0,1.41307411259,-99999.0,0.554605324696
34104,5,22.32,8.64,1.0,2.5971440699,1.5971440699,0.554082462519
36675,4,16.48,37.72,2.0,3.11997501544,0.559987507721,0.552747093923
56703,4,18.44,4.2,3.0,3.23313469584,0.0777115652792,0.552017163736
79062,5,20.52,5.36,1.0,2.94692583198,1.94692583198,0.551390537079
24876,1,11.72,24.24,1.0,1.59415190115,0.594151901148,0.551108138655
31932,5,23.92,47.52,0.0,2.5971440699,-99999.0,0.550410190837
33129,5,22.88,5.36,0.0,2.64692583198,-99999.0,0.546357399691
37254,1,13.56,3.28,0.0,1.41188207711,-99999.0,0.546242515792
38238,2,11.2,21.64,0.0,1.40166246983,-99999.0,0.546115489926
79179,3,20.32,6.76,0.0,1.66729930427,-99999.0,0.545291483544
12969,4,12.44,37.96,2.0,1.7611660406,-0.1194169797,0.544847413896
78375,5,8.6,4.16,1.0,2.9029019279,1.9029019279,0.542848300786
33,2,12.68,22.68,1.0,1.92944319276,0.929443192759,0.542263490815
52974,3,5.2,21.2,1.0,1.6466654972,0.646665497195,0.541364566887
47109,3,18.04,4.88,1.0,2.12504203283,1.12504203283,0.539052309707
30381,1,13.48,3.6,0.0,1.40931973439,-99999.0,0.538638790883
10680,3,18.72,5.08,0.0,2.25705229293,-99999.0,0.538112893899
19929,5,21.4,45.0,0.0,2.5971440699,-99999.0,0.537191965476
56436,3,19.28,5.12,0.0,2.24864040025,-99999.0,0.536291755299
63396,2,10.32,20.04,0.0,1.40407667671,-99999.0,0.535327364135
26652,2,8.6,24.64,0.0,1.39762424644,-99999.0,0.534884208115
17700,1,14.68,26.56,2.0,1.34042290256,-0.329788548722,0.533919154749
78744,1,12.4,5.44,1.0,1.61090117839,0.610901178389,0.53336119503
37419,3,9.08,14.08,1.0,1.69067601543,0.690676015426,0.531490313905
88986,5,23.36,8.0,4.0,3.86848672038,-0.032878319904,0.530502673499
58314,1,12.68,27.0,2.0,1.34042290256,-0.329788548722,0.529359690684
65523,2,11.12,22.0,2.0,1.55037867938,-0.224810660312,0.527337514056
77028,4,16.52,4.52,1.0,3.11997501544,2.11997501544,0.525867979532
22329,1,13.0,28.76,0.0,1.47465762294,-99999.0,0.524330826012
6501,3,19.48,40.88,0.0,1.66729930427,-99999.0,0.52339530413
33141,5,22.28,42.28,0.0,2.5971440699,-99999.0,0.523090175387
37059,4,17.8,36.56,0.0,3.11997501544,-99999.0,0.522711748347
5286,2,11.12,2.92,1.0,2.30003845333,1.30003845333,0.521679717278
3228,5,22.72,5.84,1.0,2.65268368999,1.65268368999,0.520067764125
44751,1,14.4,26.76,0.0,1.3346581732,-99999.0,0.519241575756
53568,1,12.72,26.64,2.0,1.45327741017,-0.273361294913,0.518941540697
38727,2,11.0,4.56,1.0,1.70013623103,0.700136231029,0.518872163174
93837,5,21.04,47.6,3.0,2.73583392176,-0.0880553594131,0.518636691846
85182,5,23.64,5.88,5.0,5.19397440566,0.0387948811323,0.516781548975
34965,5,20.96,46.8,0.0,2.63932951694,-99999.0,0.516752979666
42357,5,20.4,8.88,2.0,2.8971440699,0.44857203495,0.516667149156
71313,3,19.12,38.88,1.0,1.69443260129,0.694432601293,0.515940899518
43992,5,21.4,8.36,2.0,2.64995897572,0.324979487858,0.514295429504
12501,5,21.4,45.08,1.0,2.61079965654,1.61079965654,0.509996722689
37359,4,8.2,12.92,1.0,3.11997501544,2.11997501544,0.50997923623
1743,4,17.12,6.0,2.0,3.41997501544,0.709987507721,0.509793098987
