item_id,store_code,pred
1974,4,3.11997501544
44034,4,3.13728056343
49566,3,3.08108155714
144874,5,2.98144913642
49560,4,3.14481949503
52731,all,6.4644094801
81630,4,3.11997501544
72327,4,3.11997501544
61656,1,2.61801968467
47298,3,1.64449653688
31848,1,2.4026090984
93542,4,8.6922927044
99276,5,2.68296730137
48543,4,3.18424137909
75027,4,3.42874261656
75078,4,3.71997501544
52098,4,3.41997501544
97467,2,2.19386218863
63501,1,2.23727457456
74118,5,2.97787658604
75078,5,3.89855805939
22329,3,3.96390923376
41067,1,8.5749000525
46826,1,23.1856
95568,1,2.68521509871
47100,4,3.5469923409
75939,4,3.11997501544
5580,3,3.31851736705
68511,2,2.20374155458
160751,1,5.37988015043
22329,4,3.14481949503
43326,4,4.08087254121
28152,1,2.55136704377
99276,4,3.4285129623
9597,4,4.04348022102
71952,2,1.87126143174
30117,2,1.39762424644
60711,all,6.4644094801
33132,4,3.11997501544
30381,4,3.41997501544
2055,4,4.43313469584
74532,2,1.95832550372
34332,4,3.71997501544
40731,5,3.26230838495
46059,1,1.56919819715
109791,5,2.70348644343
37398,2,2.01165307465
78885,5,3.01266302043
9750,3,3.43721893245
70641,2,2.83037945455
582,5,3.28170649816
8175,1,3.87907006317
41067,5,4.08282556391
49422,2,1.75267813854
73854,3,2.75514898784
2997,4,3.14481949503
549,3,1.44002255701
49566,5,2.62429518934
49116,1,2.72432992365
8052,1,3.4484773095
34257,5,4.57170918591
12918,4,3.11997501544
83412,2,3.22236940068
55532,3,6.76407665285
97467,4,3.11997501544
72060,3,2.27482380007
78570,3,3.15986817475
26652,3,1.8351468513
76023,all,6.4644094801
41814,4,3.13174421728
56004,3,4.60507790282
49611,4,3.13383266051
97467,5,1.47522160794
60939,3,2.37112531404
96480,4,3.18555821996
23601,2,1.4324694179
87030,4,5.73328660536
61872,5,2.95833750234
46809,1,3.3537328861
73188,3,1.97345904694
68390,2,4.32643943237
48945,3,3.63951525591
63621,1,4.09694523708
29493,4,4.48568782468
67143,1,2.10390772467
51963,4,3.13096184996
33036,1,1.34615063064
26916,3,2.33659177904
49116,5,2.67687372767
3105,3,3.06010104996
79167,2,1.40013623103
32817,3,5.76172557405
57231,1,3.09900833735
92865,3,3.11994652706
41814,3,4.12390778446
69336,1,3.16290369754
49566,4,3.41997501544
48831,4,3.14481949503
89223,2,1.61668122942
87168,5,2.86608085086
77853,3,4.29009628474
43326,5,2.6212043099
59208,1,1.76945011125
60051,4,3.11997501544
82116,2,2.46959302106
41322,5,2.5971440699
5580,2,2.79957593436
9750,2,3.50504766261
92256,1,3.30689293745
55557,4,3.21917030069
43326,3,2.40850829995
81333,5,2.74056793787
49116,4,3.14481949503
9636,3,3.03521331291
42345,5,3.94078056362
78375,4,3.14571051142
95679,2,1.77141492748
25872,5,2.5971440699
48945,1,2.33054216204
56880,1,2.31017497871
56169,1,4.67346152002
14244,1,1.76453964236
33476,1,3.26130403659
49191,1,3.62923891391
19713,3,2.07020268517
78225,2,1.89019098219
44949,1,2.41303607411
72327,5,1.48595892245
71976,1,3.57368465662
9597,5,2.8971440699
2958,4,3.11997501544
12372,1,4.05847694533
56880,4,3.41997501544
65811,3,2.54580744053
8052,3,3.54696996598
62481,4,3.41997501544
77853,1,3.20079291394
144874,4,3.13174421728
58410,4,3.11997501544
99276,3,4.02280825446
14337,4,3.3002032209
14337,1,6.78723293593
39162,4,3.13096184996
5493,4,3.11997501544
56643,1,11.4017904152
5907,4,3.44481949503
75354,3,13.3729514
46751,2,4.50582182868
79176,5,3.21196763063
31968,4,3.13096184996
77016,1,1.3410661361
102429,1,4.73788493018
88971,3,2.77432428494
70641,4,3.11997501544
51387,1,1.72099513703
81471,5,1.54141851559
42654,1,2.89910394558
23928,2,1.79135483604
12024,1,3.20637446326
3063,1,1.36376325892
61872,2,2.93033514287
31665,2,1.77207315715
86448,5,3.33009946448
42813,4,3.41997501544
49239,all,6.80771727072
37059,3,3.04453034658
81750,3,5.06787722153
8052,2,3.70602448123
4932,1,2.82888707092
76209,4,3.11997501544
99663,5,2.88792071016
98340,5,2.94692583198
60363,3,2.47707143843
95679,5,2.91158838142
11943,5,2.97689619121
12969,2,1.78172220166
38670,4,3.41997501544
46728,3,2.26807117954
71976,3,1.77047121988
73908,3,2.47703731962
26877,5,3.21318450715
115419,5,4.66078645956
70641,3,1.97498678881
14364,3,3.94929368816
42813,5,2.96401455148
56865,4,3.11997501544
73377,3,3.41219215449
40479,5,3.68463622619
37419,5,2.77167680343
103644,4,3.53313469584
33366,4,3.41997501544
14064,5,2.64104627588
27624,4,3.11997501544
71595,4,3.11997501544
46809,2,1.84214935095
42381,all,6.57016732421
31437,5,3.091419257
8472,1,3.41487242358
49071,5,2.95488644661
87030,3,2.28583883295
56445,5,2.70153428319
43335,2,1.56583814337
34113,5,3.01548417513
152491,5,3.03291210501
86847,2,1.86661755039
14997,4,3.11997501544
8718,4,3.18555821996
14064,4,3.11997501544
63699,2,1.89686505401
40449,3,3.08738843788
32097,5,4.09116267877
92865,1,1.95868536062
14364,5,4.48099669331
102447,4,3.11997501544
75939,3,2.10729321814
77957,2,8.57347140622
73410,5,2.65313631522
41136,1,2.85619201311
94047,1,4.09626812432
3549,4,3.41997501544
58350,1,3.28643975886
34659,all,9.3695419929
45252,3,2.02282203749
79167,3,1.85548692714
19713,4,3.11997501544
40467,1,3.89001471954
55557,3,2.76402592314
35526,5,2.62840647766
46059,3,2.74274483585
99117,4,3.11997501544
55962,1,3.80068810045
68808,1,2.33265667212
8712,5,2.97694029374
73908,5,2.94692583198
77982,2,4.01583955636
16645,2,1.40003845333
20301,3,1.99621054275
46059,2,1.77382913437
94047,all,25.2150860079
53526,3,5.64385071871
45378,2,12.3405738312
49422,5,2.62028343534
78363,2,2.83783064224
53457,5,2.60482545859
158395,2,1.92856847016
2997,2,2.36585600064
44325,5,2.5971440699
14244,5,2.70220614249
8235,1,1.66566426972
69336,3,3.25353987378
7446,4,3.11997501544
14244,2,1.65800993827
36132,4,3.1285129623
51387,all,9.72979873687
77957,5,10.5755520905
102429,3,4.93522115985
9771,5,3.30784373382
46743,1,2.85933127864
33114,5,2.61102060935
80358,3,1.82460450461
95652,2,3.86280565712
36663,5,2.61102060935
49191,2,2.52186872084
40449,1,3.46413627569
102453,4,3.74971122072
67143,4,3.14481949503
34629,3,11.3217568039
2901,4,3.14481949503
94047,4,4.89507109633
57897,5,2.93005256578
63747,1,12.4045065967
56169,5,2.73711963962
77016,all,6.7644094801
609,2,1.88841855083
91176,2,1.53510926602
609,1,1.61230762892
33129,2,1.40255043793
25788,5,2.61465557726
49611,5,2.62233696595
9762,all,6.57016732421
61656,4,3.11997501544
36663,all,6.48619746879
160751,3,17.1919113691
34659,1,1.33784592742
9699,1,6.56420946946
5985,3,2.07445849596
10989,4,3.11997501544
83655,5,2.65526569581
151247,1,20.868
67158,5,2.65629352874
60471,4,3.2038622098
15750,5,3.21229519544
54687,4,3.11997501544
62733,1,1.90396024256
8148,4,5.79200870007
8322,5,3.00421719116
75834,2,1.75970349664
60939,5,2.66903248878
82002,2,2.57034878995
17700,4,3.11997501544
15888,3,2.82114279305
3090,5,2.60827393681
11892,3,2.34835649647
48831,1,1.64646513018
58443,5,2.5971440699
6528,4,3.1933921542
95568,5,3.46231989178
26673,2,1.74874343104
20340,1,1.3346581732
61218,1,2.0247617671
77274,4,3.11997501544
88995,3,2.21716960905
78363,5,1.47874060872
72840,2,1.63986118193
53982,4,3.11997501544
37401,2,1.40003845333
66384,4,3.11997501544
42425,5,5.48528223316
34920,4,3.5038622098
43956,4,7.77620650276
82002,1,1.50756405383
68352,2,2.10547314965
33036,4,3.11997501544
133747,5,3.44361389056
91062,3,2.10765113501
48543,2,0.787576629954
40707,4,3.35632873174
91041,2,1.78302719311
56166,4,3.11997501544
69819,4,12.2722771357
51963,3,1.8986742378
42381,1,1.56564563071
90525,5,3.0874075471
82431,1,1.73728990397
93180,4,3.41997501544
36675,3,3.03664605366
52038,4,3.11997501544
5946,5,2.61065239615
23601,1,4.56283492315
65523,4,3.11997501544
34797,5,9.53505285879
85473,5,2.95624694605
7239,3,2.28605072589
14064,2,1.65151170855
40629,4,3.11997501544
95595,3,2.13381873304
9771,4,3.11997501544
152491,2,1.62177789306
10491,5,2.91833378484
61221,3,2.8619107592
9036,2,3.06848703748
144874,3,2.30811601161
55656,3,2.38114589772
1554,4,3.11997501544
2901,2,1.66012379806
76995,4,3.11997501544
582,1,3.81655178105
1104,5,4.18099669331
86136,2,9.81128975368
72945,all,6.56375118376
60471,5,3.75412351638
60132,1,1.61007168871
52719,3,2.26888999325
33,all,6.53784114036
53568,4,3.11997501544
49836,1,1.53290103501
67371,5,3.3303705346
34659,3,2.7305198252
8052,4,4.70118841726
79284,5,2.81374584554
65559,1,3.30197695949
48942,5,2.60252043969
34068,1,2.95827316536
40629,1,2.22555536342
63111,1,1.34683086547
38727,5,2.8971440699
98340,4,4.5834954622
55962,3,3.73463114365
40707,3,1.82460381968
60363,4,3.11997501544
38700,all,6.70391806198
86847,5,2.62925137245
87201,1,2.69188612653
67623,5,2.83072363039
41814,2,1.77906123017
82431,5,2.67133705204
64644,1,1.41307411259
29028,3,4.05251414953
12972,4,3.11997501544
67158,3,1.6378456623
33114,1,1.38708972754
47100,5,2.81837205517
54777,2,3.63368146608
63501,2,1.78629606779
8712,2,1.56402575421
8472,3,1.72789306318
85176,1,1.55123618368
42345,4,4.12276826885
74967,1,3.12988680645
64107,2,4.66330257541
95679,1,1.53250658196
55557,2,1.59657058542
19713,5,2.67911346013
2877,5,3.22062977522
52719,1,1.67005377348
91062,4,3.44571051142
167182,2,3.313158382
79221,1,1.51719944709
11277,1,1.5048296084
91737,4,4.60061031381
49422,1,3.17808928845
27624,5,2.66299718822
73017,5,2.5971440699
63612,4,3.66264378594
42786,4,3.11997501544
65157,3,3.54962793395
11892,4,3.11997501544
44751,5,2.9169948073
58293,3,3.70926500116
34059,4,3.11997501544
68511,4,3.66364925204
59307,2,1.77835405725
56703,3,3.28113965261
47109,4,3.11997501544
16645,1,1.35706644844
1968,3,1.63390814157
43326,2,2.83402152171
73188,4,3.11997501544
123303,5,2.94692583198
16872,4,3.11997501544
79221,5,2.60548393372
8235,4,3.11997501544
54687,1,1.43195537085
78363,1,3.60866548664
49314,4,3.11997501544
85182,3,2.53166972449
5487,4,3.11997501544
65811,1,2.54234280448
52719,2,2.25038048746
58038,4,3.41997501544
49239,4,3.11997501544
45252,1,2.70242828681
26877,3,2.10601670963
73650,4,3.11997501544
36132,5,2.62495542193
38508,1,1.73078026199
32097,4,1.7611660406
59181,4,3.11997501544
48618,4,3.11997501544
36876,5,3.02710354404
2055,5,4.18099669331
48831,5,2.694303801
88971,2,1.78238043132
10113,5,2.5971440699
75051,5,2.5971440699
15450,2,1.6203524985
1062,3,2.25229579428
58350,2,2.30785933926
61923,2,1.45444352573
16101,2,1.48359097512
86847,3,1.8516185496
87108,5,2.88190968085
9750,4,3.11997501544
65511,2,1.42809546535
10491,4,3.41997501544
68448,4,3.11997501544
94053,5,2.94581877715
3063,4,3.11997501544
40245,2,1.72120111148
75027,3,1.77456227804
8148,2,4.61982097017
46728,2,2.13629543383
89223,4,3.11997501544
67623,3,1.9275226846
77853,5,2.61430923739
52974,1,2.5749681593
54762,3,2.04962567643
51273,2,3.56509662709
67143,3,2.54115027556
81630,1,1.61644990243
77016,4,3.11997501544
101148,5,2.65133901547
17829,4,3.11997501544
49242,1,2.05755687388
86850,2,1.71223781448
140237,2,3.77305546951
79167,5,2.61102060935
28128,1,2.19538403754
29028,4,3.11997501544
3063,3,1.91966664502
40182,1,1.76713691597
77982,1,4.74777323118
79050,4,3.11997501544
28152,5,4.18637306311
17373,4,3.11997501544
42876,4,3.11997501544
17720,3,10.2887874392
60615,3,7.55829849273
40449,2,1.43554479187
49632,4,3.11997501544
41136,3,1.6904964085
93837,1,1.57454910543
87030,5,4.49531843666
58314,4,3.11997501544
30117,1,1.33973114179
91209,5,2.76564150286
53982,2,1.43554479187
55962,2,2.25893984579
16101,4,3.11997501544
60132,4,3.11997501544
71595,5,2.5971440699
67371,2,2.79850755708
79092,1,1.57530118468
33,4,3.11997501544
47556,4,3.13096184996
42645,5,2.62233696595
63642,4,3.11997501544
53568,2,1.43957116594
19800,4,3.11997501544
28128,2,1.40504766261
58314,3,1.69706453819
56703,5,3.88099669331
65523,1,1.40667585019
65505,5,3.16922426923
36876,1,2.8449051472
44325,1,1.3525940423
8523,5,2.5971440699
8712,1,1.34921171267
29160,5,2.67998973922
48942,2,3.94917863132
9114,3,1.98332551771
52863,4,3.11997501544
16101,1,1.56272795374
2952,3,2.21924917494
95595,1,2.77383661526
6948,4,3.11997501544
74166,4,3.11997501544
23928,1,1.72789627813
34827,2,1.64814356415
40182,3,2.19788884722
35073,4,3.41997501544
8175,4,4.62374294685
61923,3,2.44987952393
71595,3,2.01037578745
73383,2,1.70436059074
70671,5,2.86599759343
35178,5,2.62504724047
72924,3,1.9384391617
99921,4,3.41997501544
47100,1,2.55081916943
55752,2,1.71223781448
85473,3,1.69199459899
99948,2,2.05688597845
34104,3,2.02533837825
91737,1,2.01635455225
48942,1,3.13760505712
66324,4,3.11997501544
50349,4,4.5627283966
39723,5,2.94692583198
40374,3,3.24789789904
9036,3,2.39081959776
76209,3,1.94885708664
26877,2,2.14111026268
58038,5,2.64692583198
903,4,3.11997501544
26916,5,4.18099669331
37359,5,2.5971440699
2958,5,2.74402117947
66384,3,2.2045697809
77274,5,2.60482545859
99921,all,9.62061096645
37701,3,2.09630952156
58782,4,3.11997501544
40245,5,2.5971440699
34257,2,2.03327402339
33141,2,1.56342393648
47847,2,1.51361496571
51273,5,4.43028351505
32136,1,1.34358828792
5580,5,3.34223347401
34068,2,1.43151548039
40182,2,2.05930018535
85182,4,3.71997501544
62481,2,1.40255043793
46941,3,2.331814664
66384,2,1.56745031055
40731,4,3.25432567097
51387,4,3.11997501544
26328,4,3.11997501544
58884,4,3.21521139426
36876,2,1.72502949268
99678,5,4.77924616789
60711,3,1.85891873209
40413,2,2.63521326841
30000,4,3.11997501544
96480,3,1.70574347075
38238,3,1.82242452219
77859,4,3.11997501544
14997,1,1.7760810672
103299,3,5.74770478415
55545,4,3.11997501544
9846,5,2.93539880414
45252,2,2.12441869708
42654,2,1.92956172405
65505,1,3.0614128166
53982,5,2.6159553255
103644,3,1.87451259389
75051,2,1.40933428978
10827,3,1.90673806281
83598,4,3.11997501544
71976,4,3.11997501544
26733,4,3.11997501544
36786,4,3.11997501544
101148,4,3.13096184996
73854,4,3.13096184996
15837,2,1.56025663283
86832,2,8.2194664728
30381,5,2.94692583198
37398,3,2.05965727159
6948,5,2.95488644661
1554,3,1.6778138763
88779,1,2.03409243444
49560,2,1.9141371997
5946,4,3.11997501544
9750,1,2.11930557118
147091,2,2.45778849615
16350,5,2.5971440699
42381,4,3.11997501544
15450,3,2.23753415087
102291,4,3.11997501544
20301,2,1.44132714317
58269,2,1.46653486533
30840,4,3.44643133853
19329,5,3.54803139805
37236,3,2.78458586721
88971,5,2.63636709229
40842,2,1.75267813854
54705,4,3.41997501544
99663,1,1.49213971337
52719,4,3.41997501544
19713,1,2.69626325729
60363,2,1.40417445441
54708,3,2.62168584473
30825,5,2.5971440699
70101,5,2.61991212463
85473,2,1.45202931885
95652,1,1.39340644847
7350,4,3.11997501544
10989,1,1.67050955619
23601,4,3.41997501544
80358,4,3.41997501544
65559,5,2.74402117947
79050,2,3.7294999774
26253,4,3.11997501544
42813,3,1.99004076357
62772,1,1.43193300198
67851,1,5.59856492611
70641,5,2.73648705117
99948,5,13.8554068632
52506,3,3.2555917982
52731,3,1.9932718609
79050,5,3.79242673678
11277,5,2.98269379088
35526,2,1.51785912455
52098,5,2.94692583198
43992,1,3.43396618383
74967,3,2.34902456161
54762,2,1.39762424644
57282,2,1.5617910081
20301,1,1.42108638345
63009,5,2.64692583198
15837,4,3.11997501544
57282,5,2.5971440699
89322,3,1.64080776323
15750,3,1.69432297406
57231,2,2.76356451741
34857,2,1.43064227221
89223,3,2.08293552968
61083,4,3.11997501544
79092,2,1.45040530236
49836,5,2.61020182838
15837,5,2.67156392395
49239,5,2.5971440699
57591,2,1.74342201562
73650,2,1.40532999245
72078,4,3.11997501544
63612,2,1.4976612952
54708,5,2.62062977522
36876,3,2.22052505593
2877,2,2.06804678308
33114,2,1.43151548039
79077,2,1.40275994148
50526,4,3.46174063688
39306,5,2.61465557726
29493,2,1.60898886071
41322,3,1.71136089333
78225,4,3.11997501544
107613,4,3.46374858168
8322,4,3.41997501544
8148,5,2.96680162162
17097,1,1.36710719634
582,all,9.86629057476
1836,4,3.41997501544
8712,3,5.46847075974
55532,5,3.72335981084
128919,2,11.1582125595
80559,1,2.7647801329
1974,2,1.43708285316
35277,4,3.11997501544
6501,2,1.42660404882
57897,3,2.28560200179
71883,3,2.21052516045
32136,3,2.64303583092
5985,4,3.11997501544
10827,4,3.11997501544
30825,4,3.11997501544
1968,5,2.71232398291
40245,3,1.73986908396
27624,1,1.3489796047
43719,5,2.5971440699
49116,2,1.40275994148
39282,2,2.00013623103
49191,3,3.56281164153
30117,4,3.43791121364
66384,5,2.71031410787
77274,2,2.1908061057
55485,4,3.11997501544
7446,3,3.47119776566
31464,4,3.11997501544
90333,3,1.9611903369
47526,5,2.94692583198
11892,5,2.5971440699
35178,3,1.6942602407
73383,1,1.38416246186
40245,4,3.11997501544
46941,4,3.1285129623
40899,1,1.51717822064
42504,3,1.69539663712
61923,1,1.40971204539
88428,1,1.36683513661
52863,5,2.5971440699
50793,1,1.46926128408
5946,1,2.16572979797
34935,3,2.44216387678
19200,4,3.11997501544
56424,all,7.3472258526
38751,all,36.9484771592
53457,4,3.11997501544
76209,5,2.5971440699
13908,4,3.5038622098
49071,3,2.14335676867
19800,1,2.58780323183
8235,2,1.4079537029
11277,2,1.4291012735
15888,2,3.04204932365
76278,5,2.5971440699
5256,4,3.11997501544
34827,4,3.44643133853
16101,3,1.83300433775
1953,3,1.77838951301
23568,5,4.18895730794
72018,2,1.39762424644
31932,4,3.11997501544
47262,3,2.72729920742
72840,4,3.13383266051
55752,4,3.11997501544
87108,1,1.39247874077
56436,4,3.11997501544
47171,4,7.28927353432
40413,4,3.11997501544
38769,4,3.73096184996
55134,3,1.75720132377
39741,4,3.11997501544
58038,3,2.39081959776
39723,4,3.47547377796
28093,3,1.64528221862
68511,1,1.44957991083
61623,4,3.11997501544
63606,4,3.63682656999
8460,5,2.5971440699
52506,2,2.76570644307
59208,2,1.40013623103
1062,2,1.70835318116
42504,5,2.5971440699
8472,4,3.11997501544
7446,1,1.42113770955
71871,3,1.87777319552
71970,2,1.40255043793
22329,5,2.68832960304
17328,2,1.5954109195
45852,3,1.94315303823
123303,2,1.43392077538
55557,1,2.11848146322
55656,2,1.77598879361
2958,2,1.44799109546
75078,3,2.5401422011
57156,5,2.5971440699
103644,1,2.54234280448
5256,3,2.10208049156
60711,4,3.11997501544
77274,3,1.95105483833
29028,1,1.37799415667
50625,4,3.11997501544
14775,2,1.40524697466
31464,3,1.66812846703
6705,2,1.43728891979
52401,4,3.11997501544
82428,4,3.11997501544
25788,4,3.13096184996
67851,2,2.74365575996
33141,1,1.50713742635
52098,1,2.00381285667
75939,5,2.9580556989
58473,3,1.69452853765
28572,2,1.45040530236
2901,1,0.874154433127
46800,4,3.11997501544
8718,3,1.68180537155
44949,4,3.11997501544
43335,1,1.89485328807
37254,2,1.40255043793
19329,1,1.78199736651
56445,4,3.11997501544
58437,4,3.11997501544
99921,1,1.42149242667
3549,5,2.94692583198
35277,1,1.35314132035
73017,4,3.11997501544
46728,5,2.63932951694
1062,1,3.00327975425
38430,5,2.66299718822
102552,2,2.61424450027
81750,2,1.40255043793
49611,2,1.4079537029
1968,2,1.70436059074
3090,2,1.39762424644
77016,2,2.03448582513
73854,1,1.50527823056
88323,5,4.4338135942
5052,1,1.98695010087
35277,5,2.60311826785
5259,3,1.72390707095
89223,5,2.61801518262
70110,2,1.70700388254
65556,2,1.40166246983
71883,2,1.77141492748
80400,4,3.71997501544
55485,5,2.64692583198
33696,4,3.11997501544
77028,5,2.98144913642
5256,1,1.41277215477
34827,5,2.60827393681
56865,5,2.74761691809
79920,1,1.42687111826
71970,1,1.41918011769
32097,2,1.77262064922
9420,4,3.11997501544
49836,2,1.56267083971
80400,5,2.64692583198
65556,1,2.69247693292
68448,2,1.76782899831
5484,4,3.11997501544
46800,5,2.5971440699
49560,1,1.81243436982
41322,4,3.11997501544
47337,2,1.7750348561
61218,5,2.64692583198
14337,2,1.86641729345
92256,3,1.81483322184
46743,4,3.41997501544
50526,2,1.40263345571
6321,5,1.48530465857
9576,4,3.11997501544
31929,5,2.8971440699
47298,4,3.11997501544
63396,1,1.39539560423
8460,4,3.50740082187
77274,1,2.63913118312
72945,4,3.11997501544
9636,2,1.4364246235
10908,3,2.27707934805
133747,4,5.31331050497
71313,4,3.11997501544
61605,4,3.11997501544
34104,2,1.40013623103
71595,2,1.39762424644
87201,3,2.11483322184
8718,1,1.5245982744
14166,1,2.54234280448
70101,4,3.11997501544
71970,4,3.11997501544
40707,2,1.39762424644
58395,4,3.41997501544
48945,5,3.88099669331
9762,3,1.71217858989
57690,5,2.5971440699
40812,1,1.3626488794
142687,2,1.78470512225
53982,1,1.37070071985
29160,1,1.88499385466
5586,3,2.13832791361
47982,1,1.70379452878
57591,1,1.64677604215
8460,2,1.39762424644
55599,5,2.65268368999
5286,1,1.41494315914
8712,4,3.41997501544
14775,3,1.65322773777
34059,3,0.9397222014
73377,4,3.4917803107
93180,2,1.42660404882
16350,2,1.73690003201
29160,2,1.82490581587
71970,3,2.08498897044
11472,2,2.6506446586
32817,5,7.3268120643
25872,2,1.39762424644
36132,1,1.41883707771
24348,5,1.46969216619
34920,1,1.64935301728
79230,4,3.11997501544
7350,1,1.3475210737
45852,4,3.11997501544
66777,4,3.11997501544
53526,2,1.42231726589
97467,3,1.68677999503
39306,4,3.11997501544
91062,2,1.73151548039
77853,2,1.78964602498
79077,4,3.11997501544
10908,5,2.5971440699
34857,1,1.50484123073
80358,2,1.40003845333
3063,5,2.65086205064
71313,1,1.35159648319
49566,1,1.64358828792
81402,1,1.69419546502
19800,2,1.77768397827
5646,4,3.11997501544
96480,2,1.46394476597
34059,1,1.37503541152
34068,5,3.82373411386
582,2,2.65855911478
26673,1,1.6937714517
34296,4,3.11997501544
46941,5,2.5971440699
9699,2,1.43151548039
61083,1,1.65030021824
85473,1,1.35087829539
40866,2,3.81060402484
42786,1,1.50400835407
85176,2,1.73287225457
30825,2,1.40255043793
26253,5,2.5971440699
51963,5,2.63998799209
54711,2,1.71239140455
53085,1,1.71581601777
38508,3,1.72770238822
41136,5,2.60548393372
31968,2,1.58568190284
74118,1,2.59245255976
55599,3,1.82894854923
52857,4,3.11997501544
82428,3,1.77230664475
2055,2,1.71086516576
68808,2,1.70003845333
92385,2,1.40013623103
71883,5,2.72483230586
34104,4,3.72874261656
56424,4,3.11997501544
71871,2,1.84510350561
49611,1,1.33620301035
39141,2,1.4118569331
49116,3,2.73210928284
89211,2,3.49573477621
79920,2,2.51504798986
5907,5,2.67133705204
65505,2,1.70013623103
55599,2,1.41086516576
20340,2,1.39762424644
88428,5,2.5971440699
16350,3,1.81439702099
8862,1,1.91476112407
70641,1,1.34291494066
68808,4,3.11997501544
12972,5,2.63479581781
12918,3,1.73403819574
54957,5,2.6029019279
25788,3,2.26177459374
93792,2,2.71162466784
24348,2,1.40013623103
5259,5,2.5971440699
89223,1,1.36775586346
91176,4,3.29921828052
8523,3,1.69459378343
14106,1,1.64699164808
47526,3,2.04991367598
38769,1,1.6185019059
38700,1,1.41277215477
72018,3,1.70603821749
40452,4,3.11997501544
58884,1,1.46826242163
63612,5,3.37619116484
57897,all,12.9316721945
15450,4,3.11997501544
26877,4,3.41997501544
27624,2,1.39762424644
38670,5,2.94692583198
9576,3,2.05177752766
72945,1,1.35464380676
34092,5,2.60915356841
58038,1,1.41508446375
66324,5,2.60827393681
77016,5,2.60510468453
11943,1,3.5123869094
12024,2,1.70835318116
67836,1,1.3448205143
43956,1,3.46098646438
28812,2,1.70407667671
77457,3,2.04093450813
28812,5,2.65230220178
46950,1,1.69246256181
59310,1,1.69246256181
79254,5,2.64692583198
61221,1,1.35159648319
33366,3,2.29974388837
11892,2,1.40012147113
69339,2,1.79816929475
30840,1,2.69429843626
81750,1,1.73802685042
71883,1,1.58021369704
19929,3,1.66251551615
58437,3,2.34962567643
54453,3,2.15486642103
78885,4,3.11997501544
40866,3,4.22431719932
41322,2,1.39762424644
34332,2,1.70003845333
5259,4,3.11997501544
7239,1,1.35371240034
87108,2,1.39762424644
67158,1,1.34889926751
71952,1,1.51368842229
14166,5,2.65268368999
7350,2,1.39762424644
5487,2,1.40003845333
106419,2,2.7734307775
17328,3,5.55261978911
49566,2,1.78213961764
12648,4,3.11997501544
79179,5,2.5971440699
47262,5,3.84692583198
47526,1,1.70193445682
7239,5,2.5971440699
38670,2,2.83527178032
79230,3,2.04456261267
46059,5,2.63002468114
2181,5,2.6378742224
32136,2,1.9203524985
55752,1,1.38801217254
30825,3,2.11205460794
26328,3,2.04962567643
5580,1,1.71142965223
35091,2,1.39762424644
10980,4,3.11997501544
1968,1,1.36314307816
11892,1,1.34549587115
99276,1,1.61465432482
36534,2,1.73033514287
26733,5,2.61715586892
75027,1,1.3410661361
4833,1,6.27873743506
78360,4,3.11997501544
91620,5,2.91991212463
57690,2,1.39762424644
17373,5,2.5971440699
42786,3,1.64483475815
33132,2,1.70253567801
76995,3,1.66514745305
34920,3,1.95555393964
55485,1,1.41307411259
34104,5,2.5971440699
36675,4,3.11997501544
56703,4,3.23313469584
79062,5,2.94692583198
24876,1,1.59415190115
31932,5,2.5971440699
33129,5,2.64692583198
37254,1,1.41188207711
38238,2,1.40166246983
79179,3,1.66729930427
12969,4,1.7611660406
78375,5,2.9029019279
33,2,1.92944319276
52974,3,1.6466654972
47109,3,2.12504203283
30381,1,1.40931973439
10680,3,2.25705229293
19929,5,2.5971440699
56436,3,2.24864040025
63396,2,1.40407667671
26652,2,1.39762424644
17700,1,1.34042290256
78744,1,1.61090117839
37419,3,1.69067601543
88986,5,3.86848672038
58314,1,1.34042290256
65523,2,1.55037867938
77028,4,3.11997501544
22329,1,1.47465762294
6501,3,1.66729930427
33141,5,2.5971440699
37059,4,3.11997501544
5286,2,2.30003845333
3228,5,2.65268368999
44751,1,1.3346581732
53568,1,1.45327741017
38727,2,1.70013623103
93837,5,2.73583392176
85182,5,5.19397440566
34965,5,2.63932951694
42357,5,2.8971440699
71313,3,1.69443260129
43992,5,2.64995897572
12501,5,2.61079965654
37359,4,3.11997501544
1743,4,3.41997501544
9615,1,1.33868401279
1104,2,1.40835318116
73017,2,1.40003845333
66777,all,7.33248855568
72078,3,1.78494102856
77457,1,1.3475210737
49239,1,1.33868401279
76278,4,3.86460799925
23568,2,1.70835318116
12501,4,1.76278087153
34818,2,1.47555040128
34920,2,2.00525716616
8175,2,1.40525716616
42381,5,2.61020182838
55521,4,3.11997501544
102447,5,2.61452993821
903,5,2.5971440699
60711,2,1.39762424644
40707,1,1.35441172844
56703,1,2.33054216204
5286,3,1.81364912617
63021,4,3.11997501544
55656,5,2.66299718822
33,3,2.03878265691
40452,3,2.03878265691
77957,3,9.21650989851
58395,3,1.81421044802
67623,1,1.35078073733
17829,2,1.39762424644
8886,5,2.5971440699
37701,4,3.11997501544
34023,3,1.68412276369
6528,1,1.33868401279
40812,3,1.66251551615
90147,2,1.50957674233
95595,2,1.52027333144
73188,5,2.5971440699
40707,5,2.5971440699
79284,1,1.39753290138
88995,2,2.39217772954
